Product,SKU,Inventory Item ID,Quantity
"Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 20ss – 10 Gross (1,440 pcs) (JET BLACK)",11110HF-20ss-23980,gid://shopify/InventoryItem/46952185823301,15
"Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 20ss – 10 Gross (1,440 pcs) (LIGHT SAPPHIRE)",11110HF-20ss-30020,gid://shopify/InventoryItem/46952185856069,15
"Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 20ss – 10 Gross (1,440 pcs) (SAPPHIRE)",11110HF-20ss-30050,gid://shopify/InventoryItem/46952185888837,15
"Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 20ss – 10 Gross (1,440 pcs) (DARK SAPPHIRE)",11110HF-20ss-30080,gid://shopify/InventoryItem/46952185921605,15
"Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 20ss – 10 Gross (1,440 pcs) (MONTANA SAPPHIRE)",11110HF-20ss-30340,gid://shopify/InventoryItem/46952185954373,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (CRYSTAL),11110HF-30ss-00030,gid://shopify/InventoryItem/46952198307909,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (TOPAZ),11110HF-30ss-10070,gid://shopify/InventoryItem/46952198340677,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (SMOKE TOPAZ),11110HF-30ss-10220,gid://shopify/InventoryItem/46952198373445,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (LIGHT AMETHYST),11110HF-30ss-20020,gid://shopify/InventoryItem/46952198406213,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (AMETHYST),11110HF-30ss-20050,gid://shopify/InventoryItem/46952198438981,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (JET BLACK),11110HF-30ss-23980,gid://shopify/InventoryItem/46952198471749,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (LIGHT SAPPHIRE),11110HF-30ss-30020,gid://shopify/InventoryItem/46952198504517,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (SAPPHIRE),11110HF-30ss-30050,gid://shopify/InventoryItem/46952198537285,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (DARK SAPPHIRE),11110HF-30ss-30080,gid://shopify/InventoryItem/46952198570053,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 30ss – 2 Gross (288 pcs) (MONTANA SAPPHIRE),11110HF-30ss-30340,gid://shopify/InventoryItem/46952198602821,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (CRYSTAL),11110HF-34ss-00030,gid://shopify/InventoryItem/46952205287493,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (TOPAZ),11110HF-34ss-10070,gid://shopify/InventoryItem/46952205320261,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (SMOKE TOPAZ),11110HF-34ss-10220,gid://shopify/InventoryItem/46952205353029,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (LIGHT AMETHYST),11110HF-34ss-20020,gid://shopify/InventoryItem/46952205385797,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (AMETHYST),11110HF-34ss-20050,gid://shopify/InventoryItem/46952205418565,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (JET BLACK),11110HF-34ss-23980,gid://shopify/InventoryItem/46952205451333,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (LIGHT SAPPHIRE),11110HF-34ss-30020,gid://shopify/InventoryItem/46952205484101,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (SAPPHIRE),11110HF-34ss-30050,gid://shopify/InventoryItem/46952205516869,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (DARK SAPPHIRE),11110HF-34ss-30080,gid://shopify/InventoryItem/46952205549637,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 34ss – 2 Gross (288 pcs) (MONTANA SAPPHIRE),11110HF-34ss-30340,gid://shopify/InventoryItem/46952205582405,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (CRYSTAL),11110HF-40ss-00030,gid://shopify/InventoryItem/46952305164357,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (TOPAZ),11110HF-40ss-10070,gid://shopify/InventoryItem/46952305197125,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (SMOKE TOPAZ),11110HF-40ss-10220,gid://shopify/InventoryItem/46952305229893,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (LIGHT AMETHYST),11110HF-40ss-20020,gid://shopify/InventoryItem/46952305262661,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (AMETHYST),11110HF-40ss-20050,gid://shopify/InventoryItem/46952305295429,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (JET BLACK),11110HF-40ss-23980,gid://shopify/InventoryItem/46952305328197,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (LIGHT SAPPHIRE),11110HF-40ss-30020,gid://shopify/InventoryItem/46952305360965,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (SAPPHIRE),11110HF-40ss-30050,gid://shopify/InventoryItem/46952305393733,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (DARK SAPPHIRE),11110HF-40ss-30080,gid://shopify/InventoryItem/46952305426501,15
Preciosa & Jablonex Hot Fix Extra 2-Cut Glass Chaton Rose Flatback Rhinestones 40ss – 1 Gross (144 pcs) (MONTANA SAPPHIRE),11110HF-40ss-30340,gid://shopify/InventoryItem/46952305459269,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & ERINITE) (4mm)",FP-4mm-29012,gid://shopify/InventoryItem/46976430374981,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & ERINITE) (5mm)",FP-5mm-29012,gid://shopify/InventoryItem/46976430407749,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & ERINITE) (6mm)",FP-6mm-29012,gid://shopify/InventoryItem/46976430440517,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & ERINITE) (8mm)",FP-8mm-29012,gid://shopify/InventoryItem/46976430473285,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & ERINITE) (10mm)",FP-10mm-29012,gid://shopify/InventoryItem/46976430506053,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL & AQUAMARINE) (4mm),FP-4mm-29011,gid://shopify/InventoryItem/46977430650949,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL & AQUAMARINE) (5mm),FP-5mm-29011,gid://shopify/InventoryItem/46977430683717,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL & AQUAMARINE) (6mm),FP-6mm-29011,gid://shopify/InventoryItem/46977430716485,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL & AQUAMARINE) (8mm),FP-8mm-29011,gid://shopify/InventoryItem/46977430749253,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL & AQUAMARINE) (10mm),FP-10mm-29011,gid://shopify/InventoryItem/46977430782021,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SMOKE TOPAZ) (4mm)",FP-4mm-29013,gid://shopify/InventoryItem/46977568243781,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SMOKE TOPAZ) (5mm)",FP-5mm-29013,gid://shopify/InventoryItem/46977568276549,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SMOKE TOPAZ) (6mm)",FP-6mm-29013,gid://shopify/InventoryItem/46977568309317,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SMOKE TOPAZ) (8mm)",FP-8mm-29013,gid://shopify/InventoryItem/46977568342085,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SMOKE TOPAZ) (10mm)",FP-10mm-29013,gid://shopify/InventoryItem/46977568374853,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & TOPAZ) (4mm)",FP-4mm-29014,gid://shopify/InventoryItem/46977790541893,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & TOPAZ) (5mm)",FP-5mm-29014,gid://shopify/InventoryItem/46977790574661,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & TOPAZ) (6mm)",FP-6mm-29014,gid://shopify/InventoryItem/46977790607429,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & TOPAZ) (8mm)",FP-8mm-29014,gid://shopify/InventoryItem/46977790640197,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & TOPAZ) (10mm)",FP-10mm-29014,gid://shopify/InventoryItem/46977790672965,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, ERINITE & LIGHT SIAM) (4mm)",FP-4mm-29015,gid://shopify/InventoryItem/46980938170437,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, ERINITE & LIGHT SIAM) (5mm)",FP-5mm-29015,gid://shopify/InventoryItem/46980938203205,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, ERINITE & LIGHT SIAM) (6mm)",FP-6mm-29015,gid://shopify/InventoryItem/46980938235973,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, ERINITE & LIGHT SIAM) (8mm)",FP-8mm-29015,gid://shopify/InventoryItem/46980938268741,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, ERINITE & LIGHT SIAM) (10mm)",FP-10mm-29015,gid://shopify/InventoryItem/46980938301509,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SIAM RUBY) (4mm)",FP-4mm-29016,gid://shopify/InventoryItem/46980949082181,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SIAM RUBY) (5mm)",FP-5mm-29016,gid://shopify/InventoryItem/46980949114949,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SIAM RUBY) (6mm)",FP-6mm-29016,gid://shopify/InventoryItem/46980949147717,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SIAM RUBY) (8mm)",FP-8mm-29016,gid://shopify/InventoryItem/46980949180485,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, TOPAZ & SIAM RUBY) (10mm)",FP-10mm-29016,gid://shopify/InventoryItem/46980949213253,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & GARNET) (4mm)",FP-4mm-29017,gid://shopify/InventoryItem/46981053087813,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & GARNET) (5mm)",FP-5mm-29017,gid://shopify/InventoryItem/46981053120581,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & GARNET) (6mm)",FP-6mm-29017,gid://shopify/InventoryItem/46981053153349,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & GARNET) (8mm)",FP-8mm-29017,gid://shopify/InventoryItem/46981053186117,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & GARNET) (10mm)",FP-10mm-29017,gid://shopify/InventoryItem/46981053218885,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, CITRINE & ROSE) (4mm)",FP-4mm-48001,gid://shopify/InventoryItem/46982590529605,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, CITRINE & ROSE) (6mm)",FP-6mm-48001,gid://shopify/InventoryItem/46982590562373,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, CITRINE & ROSE) (8mm)",FP-8mm-48001,gid://shopify/InventoryItem/46982590595141,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, CITRINE & ROSE) (10mm)",FP-10mm-48001,gid://shopify/InventoryItem/46982590627909,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & LIGHT AMETHYST) (4mm)",FP-4mm-48002,gid://shopify/InventoryItem/46982583156805,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & LIGHT AMETHYST) (6mm)",FP-6mm-48002,gid://shopify/InventoryItem/46982583189573,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & LIGHT AMETHYST) (8mm)",FP-8mm-48002,gid://shopify/InventoryItem/46982583222341,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & LIGHT AMETHYST) (10mm)",FP-10mm-48002,gid://shopify/InventoryItem/46982583255109,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & AMBER) (4mm)",FP-4mm-48004,gid://shopify/InventoryItem/46982556090437,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & AMBER) (6mm)",FP-6mm-48004,gid://shopify/InventoryItem/46982556123205,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & AMBER) (8mm)",FP-8mm-48004,gid://shopify/InventoryItem/46982556155973,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & AMBER) (10mm)",FP-10mm-48004,gid://shopify/InventoryItem/46982556188741,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, EMERALD & GRAPE) (4mm)",FP-4mm-48006,gid://shopify/InventoryItem/46982548553797,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, EMERALD & GRAPE) (6mm)",FP-6mm-48006,gid://shopify/InventoryItem/46982548586565,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, EMERALD & GRAPE) (8mm)",FP-8mm-48006,gid://shopify/InventoryItem/46982548619333,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, EMERALD & GRAPE) (10mm)",FP-10mm-48006,gid://shopify/InventoryItem/46982548652101,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AMBER, RUBY) (4mm)",FP-4mm-48009,gid://shopify/InventoryItem/46982540329029,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AMBER, RUBY) (6mm)",FP-6mm-48009,gid://shopify/InventoryItem/46982540361797,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AMBER, RUBY) (8mm)",FP-8mm-48009,gid://shopify/InventoryItem/46982540394565,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AMBER, RUBY) (10mm)",FP-10mm-48009,gid://shopify/InventoryItem/46982540427333,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & SPEARMINT) (4mm)",FP-4mm-48010,gid://shopify/InventoryItem/46982521552965,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & SPEARMINT) (6mm)",FP-6mm-48010,gid://shopify/InventoryItem/46982521585733,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & SPEARMINT) (8mm)",FP-8mm-48010,gid://shopify/InventoryItem/46982521618501,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AQUA & SPEARMINT) (10mm)",FP-10mm-48010,gid://shopify/InventoryItem/46982521651269,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & AQUA) (4mm)",FP-4mm-48012,gid://shopify/InventoryItem/46982497599557,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & AQUA) (6mm)",FP-6mm-48012,gid://shopify/InventoryItem/46982497632325,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & AQUA) (8mm)",FP-8mm-48012,gid://shopify/InventoryItem/46982497665093,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, SAPPHIRE & AQUA) (10mm)",FP-10mm-48012,gid://shopify/InventoryItem/46982497697861,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, FUCHSIA & AQUA) (4mm)",FP-4mm-48013,gid://shopify/InventoryItem/46982599082053,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, FUCHSIA & AQUA) (6mm)",FP-6mm-48013,gid://shopify/InventoryItem/46982599114821,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, FUCHSIA & AQUA) (8mm)",FP-8mm-48013,gid://shopify/InventoryItem/46982599147589,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, FUCHSIA & AQUA) (10mm)",FP-10mm-48013,gid://shopify/InventoryItem/46982599180357,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AMBER & PINK) (4mm)",FP-4mm-48016,gid://shopify/InventoryItem/46982609862725,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AMBER & PINK) (6mm)",FP-6mm-48016,gid://shopify/InventoryItem/46982609895493,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AMBER & PINK) (8mm)",FP-8mm-48016,gid://shopify/InventoryItem/46982609928261,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, AMBER & PINK) (10mm)",FP-10mm-48016,gid://shopify/InventoryItem/46982609961029,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, PINK & FUCHSIA) (4mm)",FP-4mm-48020,gid://shopify/InventoryItem/46982636863557,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, PINK & FUCHSIA) (6mm)",FP-6mm-48020,gid://shopify/InventoryItem/46982636896325,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, PINK & FUCHSIA) (8mm)",FP-8mm-48020,gid://shopify/InventoryItem/46982636929093,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, PINK & FUCHSIA) (10mm)",FP-10mm-48020,gid://shopify/InventoryItem/46982636961861,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, PADPARADSCHA & LIGHT AMETHYST) (4mm)",FP-4mm-48021,gid://shopify/InventoryItem/46982661308485,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, PADPARADSCHA & LIGHT AMETHYST) (6mm)",FP-6mm-48021,gid://shopify/InventoryItem/46982661341253,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, PADPARADSCHA & LIGHT AMETHYST) (8mm)",FP-8mm-48021,gid://shopify/InventoryItem/46982661374021,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, PADPARADSCHA & LIGHT AMETHYST) (10mm)",FP-10mm-48021,gid://shopify/InventoryItem/46982661406789,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, LIGHT AMETHYST & GRAPE) (4mm)",FP-4mm-48022,gid://shopify/InventoryItem/46982682804293,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, LIGHT AMETHYST & GRAPE) (6mm)",FP-6mm-48022,gid://shopify/InventoryItem/46982682837061,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, LIGHT AMETHYST & GRAPE) (8mm)",FP-8mm-48022,gid://shopify/InventoryItem/46982682869829,15
"FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (CRYSTAL, LIGHT AMETHYST & GRAPE) (10mm)",FP-10mm-48022,gid://shopify/InventoryItem/46982682902597,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (ART GLASS CRYSTAL SWIRL) (4mm),FP-4mm-08006,gid://shopify/InventoryItem/46982696730693,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (ART GLASS CRYSTAL SWIRL) (6mm),FP-6mm-08006,gid://shopify/InventoryItem/46982696763461,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (ART GLASS CRYSTAL SWIRL) (8mm),FP-8mm-08006,gid://shopify/InventoryItem/46982696796229,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (ART GLASS CRYSTAL SWIRL) (10mm),FP-10mm-08006,gid://shopify/InventoryItem/46982696828997,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (TORTOISE SHELL GLASS) (3mm),FP-3mm-18016,gid://shopify/InventoryItem/46982706888773,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (TORTOISE SHELL GLASS) (4mm),FP-4mm-18016,gid://shopify/InventoryItem/46982701383749,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (TORTOISE SHELL GLASS) (5mm),FP-5mm-18016,gid://shopify/InventoryItem/46982703611973,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (TORTOISE SHELL GLASS) (6mm),FP-6mm-18016,gid://shopify/InventoryItem/46982701416517,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (TORTOISE SHELL GLASS) (8mm),FP-8mm-18016,gid://shopify/InventoryItem/46982701449285,15
FACETED CZECH GLASS FIRE POLISHED MULTI COLOR BEADS (TORTOISE SHELL GLASS) (10mm),FP-10mm-18016,gid://shopify/InventoryItem/46982701482053,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - GOLDEN HORN - MOCHA AGATE (4mm),FP-4mm-17113,gid://shopify/InventoryItem/46988733087813,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - GOLDEN HORN - MOCHA AGATE (6mm),FP-6mm-17113,gid://shopify/InventoryItem/46988733120581,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - GOLDEN HORN - MOCHA AGATE (8mm),FP-8mm-17113,gid://shopify/InventoryItem/46988733153349,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - GREY HORN AGATE (4mm),FP-4mm-26107,gid://shopify/InventoryItem/46989229326405,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - GREY HORN AGATE (6mm),FP-6mm-26107,gid://shopify/InventoryItem/46989229359173,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - GREY HORN AGATE (8mm),FP-8mm-26107,gid://shopify/InventoryItem/46989229391941,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BURNT HORN - TIGER EYE (4mm),FP-4mm-26117,gid://shopify/InventoryItem/46989240893509,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BURNT HORN - TIGER EYE (5mm),FP-5mm-26117,gid://shopify/InventoryItem/46989246332997,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BURNT HORN - TIGER EYE (6mm),FP-6mm-26117,gid://shopify/InventoryItem/46989240926277,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BURNT HORN - TIGER EYE (8mm),FP-8mm-26117,gid://shopify/InventoryItem/46989240959045,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BLUE AGATE - SODALITE (4mm),FP-4mm-26307,gid://shopify/InventoryItem/46989300793413,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BLUE AGATE - SODALITE (6mm),FP-6mm-26307,gid://shopify/InventoryItem/46989300826181,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BLUE AGATE - SODALITE (8mm),FP-8mm-26307,gid://shopify/InventoryItem/46989300858949,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - GREEN AGATE - MALACHITE (4mm),FP-4mm-26507,gid://shopify/InventoryItem/46989350109253,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - GREEN AGATE - MALACHITE (6mm),FP-6mm-26507,gid://shopify/InventoryItem/46989350142021,15
